accuracy,balanced_accuracy,precision,recall,f1,auc,fold
0.47619047619047616,0.4807692307692308,0.6,0.46153846153846156,0.5217391304347826,0.5160256410256411,1
0.4444444444444444,0.43255813953488376,0.625,0.46511627906976744,0.5333333333333333,0.38372093023255816,2
0.47619047619047616,0.47117516629711753,0.625,0.4878048780487805,0.547945205479452,0.4412416851441242,3
0.5079365079365079,0.5476190476190476,0.72,0.42857142857142855,0.5373134328358209,0.5782312925170068,4
0.5079365079365079,0.5181912681912682,0.6071428571428571,0.4594594594594595,0.5230769230769231,0.5623700623700624,5
0.49206349206349204,0.5015151515151515,0.5263157894736842,0.30303030303030304,0.38461538461538464,0.5676767676767677,6
0.5555555555555556,0.5578093306288032,0.6,0.5294117647058824,0.5625,0.5446247464503042,7
0.6031746031746031,0.5821205821205822,0.65,0.7027027027027027,0.6753246753246753,0.527027027027027,8
0.5714285714285714,0.5476190476190477,0.7027027027027027,0.6190476190476191,0.6582278481012658,0.5124716553287981,9
0.4444444444444444,0.4471153846153846,0.5666666666666667,0.4358974358974359,0.4927536231884058,0.42841880341880345,10
0.4603174603174603,0.4568421052631579,0.5625,0.47368421052631576,0.5142857142857142,0.40842105263157896,11
0.3968253968253968,0.3846153846153846,0.5151515151515151,0.4358974358974359,0.4722222222222222,0.34722222222222227,12
0.47619047619047616,0.4631578947368421,0.5714285714285714,0.5263157894736842,0.547945205479452,0.4336842105263158,13
0.4603174603174603,0.41793478260869565,0.575,0.575,0.575,0.3967391304347826,14
0.4603174603174603,0.4444444444444444,0.5263157894736842,0.5555555555555556,0.5405405405405406,0.46193415637860086,15
0.47619047619047616,0.47580645161290325,0.4666666666666667,0.45161290322580644,0.45901639344262296,0.560483870967742,16
0.5396825396825397,0.5223492723492723,0.44,0.4230769230769231,0.43137254901960786,0.528066528066528,17
0.5238095238095238,0.5107142857142857,0.4583333333333333,0.39285714285714285,0.4230769230769231,0.5326530612244897,18
0.47619047619047616,0.48611111111111116,0.5555555555555556,0.4166666666666667,0.47619047619047616,0.5010288065843621,19
0.49206349206349204,0.4907407407407407,0.5625,0.5,0.5294117647058824,0.49897119341563784,20
0.47619047619047616,0.4714285714285714,0.5294117647058824,0.5142857142857142,0.5217391304347826,0.4775510204081633,21
