accuracy,balanced_accuracy,precision,recall,f1,auc,fold
0.42857142857142855,0.4423076923076923,0.5555555555555556,0.38461538461538464,0.45454545454545453,0.3076923076923077,1
0.42857142857142855,0.46634615384615385,0.5714285714285714,0.3076923076923077,0.4,0.4807692307692308,2
0.5238095238095238,0.5272727272727272,0.5555555555555556,0.45454545454545453,0.5,0.5,3
0.47619047619047616,0.4727272727272727,0.4444444444444444,0.4,0.42105263157894735,0.4545454545454546,4
0.38095238095238093,0.47596153846153844,0.5,0.07692307692307693,0.13333333333333333,0.46153846153846156,5
0.47619047619047616,0.46818181818181814,0.42857142857142855,0.3,0.35294117647058826,0.4545454545454545,6
0.2857142857142857,0.3269230769230769,0.3333333333333333,0.15384615384615385,0.21052631578947367,0.3076923076923077,7
0.38095238095238093,0.4666666666666667,0.6666666666666666,0.26666666666666666,0.38095238095238093,0.36666666666666664,8
0.5714285714285714,0.4642857142857143,0.6470588235294118,0.7857142857142857,0.7096774193548387,0.5102040816326531,9
0.5714285714285714,0.46153846153846156,0.6,0.9230769230769231,0.7272727272727273,0.48076923076923084,10
0.47619047619047616,0.48636363636363633,0.4666666666666667,0.7,0.56,0.5636363636363636,11
0.47619047619047616,0.48333333333333334,0.7,0.4666666666666667,0.56,0.5777777777777777,12
0.5714285714285714,0.44375,0.7333333333333333,0.6875,0.7096774193548387,0.27499999999999997,13
0.6190476190476191,0.5,0.6666666666666666,0.8571428571428571,0.75,0.45918367346938777,14
0.5714285714285714,0.5636363636363637,0.5714285714285714,0.7272727272727273,0.64,0.6545454545454545,15
0.42857142857142855,0.35,0.1111111111111111,0.2,0.14285714285714285,0.2875,16
0.38095238095238093,0.3214285714285714,0.125,0.14285714285714285,0.13333333333333333,0.2653061224489796,17
0.5238095238095238,0.4722222222222222,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.47685185185185186,18
0.6190476190476191,0.6136363636363636,0.625,0.5,0.5555555555555556,0.6272727272727272,19
0.47619047619047616,0.4727272727272727,0.4444444444444444,0.4,0.42105263157894735,0.6363636363636364,20
0.42857142857142855,0.3701923076923077,0.16666666666666666,0.125,0.14285714285714285,0.45192307692307687,21
0.42857142857142855,0.45,0.0,0.0,0.0,0.2545454545454545,22
0.5714285714285714,0.5863636363636364,0.75,0.2727272727272727,0.4,0.47272727272727266,23
0.6666666666666666,0.6071428571428571,0.5,0.42857142857142855,0.46153846153846156,0.5306122448979592,24
0.7619047619047619,0.4444444444444444,0.0,0.0,0.0,0.4629629629629629,25
0.6190476190476191,0.5694444444444444,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.6574074074074073,26
0.47619047619047616,0.5277777777777778,0.6666666666666666,0.16666666666666666,0.26666666666666666,0.5925925925925926,27
0.47619047619047616,0.5048076923076923,0.625,0.38461538461538464,0.47619047619047616,0.5576923076923077,28
0.42857142857142855,0.46634615384615385,0.5714285714285714,0.3076923076923077,0.4,0.5673076923076923,29
0.2857142857142857,0.2772727272727273,0.14285714285714285,0.1,0.11764705882352941,0.2909090909090909,30
0.3333333333333333,0.3227272727272727,0.16666666666666666,0.1,0.125,0.33636363636363636,31
0.42857142857142855,0.4409090909090909,0.4,0.18181818181818182,0.25,0.5363636363636364,32
