accuracy,balanced_accuracy,precision,recall,f1,auc,fold
0.6666666666666666,0.6166666666666667,0.7857142857142857,0.7333333333333333,0.7586206896551724,0.6888888888888889,1
0.38095238095238093,0.4,0.42105263157894735,0.8,0.5517241379310345,0.42727272727272725,2
0.47619047619047616,0.45833333333333337,0.375,0.3333333333333333,0.35294117647058826,0.5648148148148148,3
0.7619047619047619,0.6333333333333333,0.7777777777777778,0.9333333333333333,0.8484848484848485,0.7444444444444446,4
0.42857142857142855,0.35,0.6153846153846154,0.5333333333333333,0.5714285714285714,0.37777777777777777,5
0.3333333333333333,0.35,0.0,0.0,0.0,0.1818181818181818,6
0.42857142857142855,0.4423076923076923,0.5555555555555556,0.38461538461538464,0.45454545454545453,0.29807692307692313,7
0.5238095238095238,0.5272727272727272,0.5555555555555556,0.45454545454545453,0.5,0.5363636363636364,8
0.38095238095238093,0.4519230769230769,0.5,0.15384615384615385,0.23529411764705882,0.4807692307692308,9
0.2857142857142857,0.2777777777777778,0.36363636363636365,0.3333333333333333,0.34782608695652173,0.3333333333333333,10
0.47619047619047616,0.4305555555555556,0.5294117647058824,0.75,0.6206896551724138,0.48148148148148145,11
0.5238095238095238,0.5357142857142857,0.7,0.5,0.5833333333333334,0.6122448979591837,12
0.6190476190476191,0.48333333333333334,0.7058823529411765,0.8,0.75,0.37777777777777777,13
0.47619047619047616,0.4642857142857143,0.3,0.42857142857142855,0.35294117647058826,0.4795918367346939,14
0.47619047619047616,0.40865384615384615,0.2,0.125,0.15384615384615385,0.47596153846153844,15
0.47619047619047616,0.48611111111111116,0.4166666666666667,0.5555555555555556,0.47619047619047616,0.6203703703703703,16
0.47619047619047616,0.4818181818181818,0.5,0.36363636363636365,0.42105263157894735,0.3545454545454545,17
0.5714285714285714,0.5,0.2857142857142857,0.3333333333333333,0.3076923076923077,0.45555555555555555,18
0.47619047619047616,0.4954545454545455,0.5,0.09090909090909091,0.15384615384615385,0.6,19
0.5714285714285714,0.5833333333333333,0.6666666666666666,0.5,0.5714285714285714,0.5277777777777778,20
0.38095238095238093,0.37727272727272726,0.3333333333333333,0.3,0.3157894736842105,0.26363636363636367,21
0.47619047619047616,0.5138888888888888,0.6,0.25,0.35294117647058826,0.5740740740740741,22
