date,close,ret_zscore,ret_1d,ret_5d,ret_10d,ret_20d,ret_overnight,high_low_range,volume_ratio_20d,momentum_5_20,vol_5d,vol_20d,vol_50d,rsi_14,bn_ret_1d,bn_ret_5d,nifty_bn_spread,vix_change,vix_5d_change,vix_ma_ratio,target,proba,signal,ret,strategy_ret,equity
2025-07-15,25195.80078125,0.6873388453625022,0.0045251032187942,-0.0128004395631305,-0.0135464215292915,0.013776802580067,0.0002870238584883,0.0062478951422335,0.8065513495445783,-0.0265772421431976,0.0046503661891431,0.0055517285792652,0.0084322860129822,48.18160974865936,0.0042507774259854,-0.0043602597503427,0.0002743257928088,-0.0417362286398438,-0.0590164162528932,0.904043751023362,1,0.636421,1,0.0006449487413033861,0.0006449487413033861,0.9870897904644975
2025-07-16,25212.05078125,-0.0306073959152539,0.0006449487413033,-0.0103645704080946,-0.0094820183421895,0.0161211986677969,3.1704811922249566e-05,0.0053441235865898,0.7658961956248824,-0.0264857690758916,0.00487578517926,0.0055242425016475,0.0084315579940836,34.075359535798086,0.002847050049398,-0.000779562916319,-0.0022021013080946,-0.020905904241126,-0.0586264517475523,0.8958673573722337,0,0.6298406,1,-0.003990217351728331,-0.003990217351728331,0.9831510876548722
2025-07-17,25111.44921875,-0.8242002011061805,-0.0039902173517283,-0.0096153964662151,-0.0115665453060438,0.0128341068133464,0.0007416778155907,0.0054718779879287,0.8190460166568493,-0.0224495032795615,0.0047830028224439,0.005619027026024,0.00840765866421,25.398384552133138,-0.0059498808732423,-0.0022332891837558,0.0019596635215139,0.0,-0.0368466411623482,0.9067806720477788,0,0.5590655,1,-0.0056965580472427835,-0.0056965580472427835,0.9775505104148364
2025-07-18,24968.400390625,-1.082223490007991,-0.0056965580472427,-0.0072147238082235,-0.0193472216085385,-0.0057342188623974,-0.0001154229481043,0.0090674741692675,1.1150585669562731,-0.001480504945826,0.0040672273805418,0.0050021980727957,0.0082899033825866,24.879768353674493,-0.0096042987665874,-0.0083111922932042,0.0039077407193446,0.0133452469091703,-0.0363789646872627,0.9274111778944808,1,0.5533312,1,0.004898144302865282,0.004898144302865282,0.982338693878188
2025-07-21,25090.69921875,0.935052704817958,0.0048981443028652,0.0003348352120184,-0.0145554842497644,0.0047573002561551,0.0012255334301066,0.0092073322073028,1.0629516760992563,-0.0044224650441366,0.0048289384752362,0.0049648317301059,0.0064158684439643,31.03974229695818,0.0118996855178294,0.0033012820733377,-0.0070015412149642,-0.0166813457708983,-0.0651084943886055,0.9226460058206056,0,0.63253003,1,-0.0011876443882732346,-0.0011876443882732346,0.9811720248410198
2025-07-22,25060.900390625,-0.2493834425407906,-0.0011876443882732,-0.005354082285227,-0.0180859872416495,0.0006608588966432,0.003027064778579,0.0058496503643802,1.6748614958448695,-0.0060149411818702,0.0041400727160694,0.0049335870308966,0.0060876686139017,32.64803909676891,-0.0034546180825333,-0.0043968281660129,0.00226697369426,-0.0401785550829096,-0.0635888128349282,0.8962441176531915,1,0.6216904,1,0.006344544590244583,0.006344544590244583,0.9873971145033242
2025-07-23,25219.900390625,1.3261712781698318,0.0063445445902445,0.0003113435492854,-0.0100564538009468,-0.0009843476118797,0.0031303431850895,0.0058998226066851,0.938326219564876,0.0012956911611651,0.0053359431700948,0.0048063416865573,0.006129089126345,42.53559403019749,0.0080070691865177,0.0007259185373724,-0.0016625245962731,-0.0213953062545421,-0.0640568797167213,0.8860813230220738,0,0.65272087,1,-0.006256994627491075,-0.006256994627491075,0.9812189760626767
2025-07-24,25062.099609375,-1.300685768513342,-0.006256994627491,-0.0019652234701831,-0.0115617235335877,-0.019057512647266,0.0009278542049158,0.0090952283034549,1.189109484438355,0.0170922891770829,0.0058426311349185,0.0040803195469216,0.0057805354760358,35.15993413969801,-0.0025239871294818,0.0041748197522808,-0.0037330074980092,0.019011387886161,-0.046263302017632,0.9100942620754838,0,0.57310915,1,-0.008981674037030651,-0.008981674037030651,0.9724059870607328
2025-07-25,24837.0,-1.7181527503935037,-0.0089816740370306,-0.0052626675545597,-0.0124394226698827,-0.0312351589000433,-0.0020648708929654,0.008223700915789,1.0279441117764434,0.0259724913454836,0.0067177992503462,0.0043155460367806,0.0059157126288355,30.102561676175284,-0.0094128178907815,0.0043689646518487,0.0004311438537508,0.0522387548501055,-0.0096576476765471,0.9621699842984046,0,0.469099,-1,-0.006284962329387578,0.006284962329387578,0.9785175220582806
2025-07-28,24680.900390625,-1.0560426862018957,-0.0062849623293875,-0.0163326986048584,-0.0160033321554401,-0.0327683006078196,-0.0021963514615291,0.0098431269716703,0.9703993039486072,0.0164356020029612,0.006077074386752,0.0043899782761157,0.0059667142187713,24.70694859062129,-0.0078543897417512,-0.0152380975896686,0.0015694274123636,0.0691489986799895,0.0767857700890433,1.0319158449216823,1,0.47231206,-1,0.005680474234370125,-0.005680474234370125,0.9729590784863488
2025-07-29,24821.099609375,1.5266726209840344,0.0056804742343701,-0.0095687216944411,-0.0148715722563516,-0.0282165371990552,-0.0028868476786634,0.0101042654946614,1.049411157595971,0.0186478155046141,0.0073168258148519,0.004655793937373,0.0058329311183643,31.365534684882363,0.0024445361642722,-0.0094086968778631,0.0032359380700979,-0.0439469874133182,0.0725581146949945,0.9908051723437762,1,0.49333006,-1,0.001367835124523431,-0.001367835124523431,0.9716282308840712
2025-07-30,24855.05078125,0.5458560336218942,0.0013678351245234,-0.0144667347500954,-0.0141598953253536,-0.0235076492803446,0.0027920109237958,0.0052620632049954,0.9100746268656684,0.0090409145302492,0.0061650374100145,0.0046699915143018,0.0057890766768031,35.029333158451564,-0.0012682007265838,-0.0185237140150383,0.0026360358511072,-0.0277536602112095,0.0655893108706175,0.9684665298797916,0,0.5710063,1,-0.0034882717656889994,-0.0034882717656889994,0.968238927559532
2025-07-31,24768.349609375,-0.4753690878436606,-0.0034882717656889,-0.0117208855035479,-0.0136630748144482,-0.025071585546631,-0.0085616715541185,0.0130505378526486,1.2795359234421428,0.013350700043083,0.0059058149096437,0.004696353671231,0.0056885403402266,37.708602870136005,-0.003361489752152,-0.0193477829179441,-0.0001267820135369,0.0294379948780627,0.07649250694016,1.0006503384047685,0,0.44371432,-1,-0.008195943742782208,0.008195943742782208,0.9761745593393818
2025-08-01,24565.349609375,-1.3203767390859664,-0.0081959437427822,-0.0109373269970205,-0.0161424350356594,-0.0351773453762617,-0.001350482340468,0.0101528059426461,0.9608229371853764,0.0242400183792411,0.0056888880976694,0.0048672128920085,0.0056325472870946,34.681563055679035,-0.0061532462871151,-0.0161209027628153,-0.002042697455667,0.0381282133308298,0.0620567221485877,1.0403369040495951,1,0.51821315,1,0.006407415043054421,0.006407415043054421,0.98242931489554
2025-08-04,24722.75,1.5171069973619966,0.0064074150430544,0.0016956273358201,-0.0146647654392603,-0.029006796926647,0.001249775491218,0.0074224158996497,0.9350883519653772,0.0307024242624672,0.0062070943489563,0.0051895477547409,0.0056429493773256,36.33788357371338,3.1464859160390546e-05,-0.0083007527510956,0.006375950183894,-0.0008346640725874,-0.0074626989599019,1.0421382858661563,0,0.5548263,1,-0.0029608040671041946,-0.0029608040671041946,0.9795205341843549
2025-08-05,24649.55078125,-0.241501228579299,-0.0029608040671041,-0.0069114112921977,-0.0164139996154679,-0.0342031234694877,-0.0001011214367333,0.0058071200265221,0.9013136700433084,0.0272917121772899,0.0055175427848584,0.0051170040218197,0.005571920160355,34.27188665246149,-0.0046584786629316,-0.0153276297534772,0.0016976745958274,-0.0217209877261241,0.0156114752250211,1.021681290339596,0,0.51649886,1,-0.003056914228121266,-0.003056914228121266,0.9765262239266698
2025-08-06,24574.19921875,-0.2477638954940703,-0.0030569142281212,-0.0112995770948843,-0.0256028438603598,-0.0354018238448521,-0.0003327108046625,0.005387346616184,0.8077654573509857,0.0241022467499677,0.0053167279100564,0.005125549043037,0.0055728310800639,34.76274885584438,0.0009194040399023,-0.0131708205158564,-0.0039763182680235,0.0213492740551315,0.0669045492816944,1.043402406705071,1,0.53701156,1,0.0008932609229541644,0.0008932609229541644,0.9773985166427435
2025-08-07,24596.150390625,0.4700366612973879,0.0008932609229541,-0.0069523897016061,-0.0185917870414856,-0.0299385574733043,-0.0044762394501982,0.011914518414933,2.0658236328615627,0.0229861677716981,0.0054256297803679,0.0051098638514479,0.0055531721862405,38.66371331876033,0.0019851600824349,-0.0078767946328486,-0.0010918991594808,-0.02257528903867,0.0129982338844121,1.019758333255538,0,0.49538296,-1,-0.009466912735407229,0.009466912735407229,0.9866514631075168
2025-08-08,24363.30078125,-1.5160242310703325,-0.0094669127354072,-0.0082249522737462,-0.0190723202782139,-0.0312744942948606,-0.0021101021826888,0.0101900359527478,1.0362831711723623,0.0230495420211144,0.0058436423288649,0.005212019025939,0.0056914080135469,29.245678365402824,-0.0092982586731097,-0.0110163528772717,-0.0001686540622974,0.0290847018641844,0.0041736387850921,1.0484573649916649,1,0.47616348,-1,0.009101804471857822,-0.009101804471857822,0.9776711544084398
2025-08-11,24585.05078125,1.7647476128371855,0.0091018044718578,-0.0055697371348252,-0.0038835539975441,-0.0198247363484179,0.0003365397334137,0.01040767713892,0.8017024955525602,0.0142549992135927,0.006806195854908,0.0057189943864084,0.0058411216694833,37.763294957382925,0.0091964820746788,-0.0019525859156765,-9.46776028210028e-05,0.0157938934559469,0.0208855467354183,1.063903909323624,0,0.56381077,1,-0.003971941790719136,-0.003971941790719136,0.9737879014926643
2025-08-12,24487.400390625,-0.4575441982889946,-0.0039719417907191,-0.0065782290340293,-0.0134441754797987,-0.0281158117090754,-0.0008826978666056,0.0096849752598768,0.788633036070808,0.021537582675046,0.0068896891451825,0.0056020116299671,0.0057820214250754,30.549695155244606,-0.0084136997113172,-0.005718015746858,0.004441757920598,0.000818271275697,0.0444064476853445,1.0613094613279117,1,0.48099276,-1,0.005388453516712133,-0.005388453516712133,0.9685406906503344
2025-08-13,24619.349609375,1.1335667439912318,0.0053884535167121,0.0018373087246135,-0.0094830291818517,-0.023508645806623,0.0040346801436229,0.0052700005604181,0.7843658601435762,0.0253459545312365,0.0073725103257298,0.0057906507243293,0.0058154373321091,38.079868582115004,0.0025025570947287,-0.0041453610911725,0.0028858964219833,-0.0073588881669832,0.0150501926924466,1.0494014218159724,1,0.5763286,1,0.00048543816407109475,0.00048543816407109475,0.9690108572650319
2025-08-14,24631.30078125,0.2490460744636542,0.000485438164071,0.0014291013051537,-0.0055332240656489,-0.0191206980257231,-0.0004914674663213,0.0031203118596704,0.8940506915491997,0.0205497993308768,0.0073674959475475,0.0057629119851366,0.0057656250615956,43.743955899975575,0.0029068164395997,-0.0032293437734242,-0.0024213782755286,0.0181218539648144,0.0573139521252212,1.0632715099816896,1,0.575291,1,0.009973019276634965,0.009973019276634965,0.9786748212238047
2025-08-18,24876.94921875,1.6529071538932036,0.0099730192766349,0.0210828755147702,0.0126845175961216,-0.0036626764407918,0.0124596926579541,0.0068060762964257,1.1923487398407318,0.0247455519555621,0.0058836399905504,0.0061336693708727,0.005758006317088,55.6545389194664,0.0071021634423653,0.0132715452757261,0.0028708558342696,-0.0016180829000712,0.0257689465085411,1.0572309950061898,1,0.5927661,1,0.004168564680625764,0.004168564680625764,0.982754490517376
2025-08-19,24980.650390625,0.7160034608017704,0.0041685646806257,0.0160910633414963,0.0104317032136391,-0.004386040706381,0.0005788648157124,0.0055761620583532,0.8357625546574771,0.0204771040478773,0.0052386574102106,0.0061041537343617,0.0057604115256336,54.70081437003438,0.0023369559046753,0.0063843208297491,0.0018316087759504,-0.0445705173366242,-0.0351882402438221,1.0075631307351949,1,0.57883847,1,0.0027981813736617234,0.0027981813736617234,0.985504415827624
2025-08-20,25050.55078125,0.4565296979852656,0.0027981813736617,0.0229975571780416,0.016268044945672,-0.0004129783532785,-0.0005944444657282,0.0063779349523966,0.9830508474576238,0.0234105355313202,0.0035110914997998,0.0061357731269717,0.0057749073502149,55.6404950756129,-0.0029830483254947,0.0118960169927486,0.0057812296991565,0.0,-0.0359770725144968,1.003105455920032,1,0.5301332,1,0.0013252889742787488,0.0013252889742787488,0.9868104939640234
2025-08-21,25083.75,0.2648377834420138,0.0013252889742787,0.0188632274204416,0.0207351937173689,-0.0053985300701508,0.0036505871487044,0.0039413447453556,0.7815734989648007,0.0242617574905925,0.0037328209277309,0.0059630647186109,0.0057741186380062,59.3897000245077,0.0010224551603723,0.0104020464871184,0.0003028338139063,-0.0356234162555445,-0.0634267245459501,0.9638860568735108,0,0.6218852,1,-0.008517482060098724,-0.008517482060098724,0.9784053532849677
2025-08-22,24870.099609375,-1.3357875450098189,-0.0085174820600987,0.0096949337043044,0.0111378900518683,-0.007660970269553,-0.0007813667962326,0.0090791203723163,0.7417732686369626,0.0173559039738574,0.0067062947092311,0.0061038665634528,0.0057222965596989,59.01545949719882,-0.010869803575113,-0.0034775331790742,0.0023523215150142,0.0316622392524803,-0.050970884461196,0.9901658397473518,1,0.5362966,1,0.003926417350905487,0.003926417350905487,0.9822469810403246
2025-08-25,24967.75,0.6269022169875375,0.0039264173509054,0.0036499966475616,0.0248098245872818,0.005264323388493,0.0031785470300328,0.0051096402947236,0.7603884049692962,-0.0016143267409314,0.0053089246223904,0.0058192996517427,0.0056624241925524,57.51348281984143,-0.0001830963988019,-0.0106862607261748,0.0041095137497074,0.0025576033943977,-0.0470016139817,0.9906912331148106,0,0.63374025,1,-0.010241179872034878,-0.010241179872034878,0.9721876130287274
2025-08-26,24712.05078125,-1.6884278982961256,-0.0102411798720348,-0.0107523064922201,0.0051657408044427,0.0012621253735471,-0.002733526248861,0.0093177202097131,2.464372496223805,-0.0120144318657673,0.0067208871779323,0.0061169960548302,0.005701872860717,51.723755286681246,-0.0124929324953326,-0.0253234665675813,0.0022517526232977,0.03656456999426,0.0339270245822296,1.0263534292494108,0,0.43796983,-1,-0.008544430103923584,0.008544430103923584,0.9804944021361517
2025-08-28,24500.900390625,-1.2655348151793662,-0.0085444301039235,-0.0219416489251966,0.0005513039271072,-0.0129002833794301,-0.0006575739158131,0.0090292621714698,1.065109984183146,-0.0090413655457665,0.0065467474993599,0.0062581980126496,0.0058036138805775,48.11929019193983,-0.0115719459672157,-0.0337199105451673,0.0030275158632921,-0.0008202851149898,0.0330789096339789,1.0227129916769968,0,0.49054995,-1,-0.0030223697933294824,0.0030223697933294824,0.9834578187996965
2025-08-29,24426.849609375,-0.3472188072935777,-0.0030223697933294,-0.0261882848706832,-0.0078190530235086,-0.0172279338973639,-0.0013959148982168,0.0068736761922932,1.0475837986579308,-0.0089603509733192,0.0058404941540883,0.0062608198251025,0.0058134069354218,45.76917445131532,-0.0030602387427501,-0.0376609068830505,3.786894942070518e-05,-0.0353038008540159,0.0334212944824698,0.9843756602425238,1,0.45536324,-1,0.008114070174605414,-0.008114070174605414,0.9754779730441914
2025-09-01,24625.05078125,1.283688812914924,0.0081140701746054,-0.0098531502476422,-0.0002537421817672,-0.0057855622350695,0.0002394745727977,0.0083044607068748,0.7521361914289907,-0.0040675880125726,0.0079028286498903,0.0065344155909261,0.0059327732267117,56.65640179959063,0.0064634533613727,-0.020797130181752,0.0016506168132326,-0.0391489394167636,-0.0375106221273914,0.9468299251698912,0,0.55535114,1,-0.0018457290617897026,-0.0018457290617897026,0.973677505000208
2025-09-02,24579.599609375,-0.3017526361457478,-0.0018457290617897,-0.0155460700553714,-0.0119528165113945,0.000580085373365,0.0011349913142628,0.0095321208498975,0.8896896241094067,-0.0161261554287365,0.007217807806508,0.0062770447037331,0.0056356042953407,49.84772016700334,-0.0063228469021261,-0.0268102924829378,0.0044771178403364,0.0097431051416221,-0.0306122962028032,0.9583858496469982,1,0.46044397,-1,0.0055107151470170646,-0.0055107151470170646,0.9683118456250935
2025-09-03,24715.05078125,0.8840828297939585,0.005510715147017,0.0001213982613808,-0.0106322135421532,-0.0003114224246898,0.0015012608509263,0.0083092123730932,1.1001373959427752,0.0004328206860706,0.0067401376894985,0.0062325313958103,0.0056460656230538,56.227939030879696,0.007576280375878,-0.0070320528662993,-0.002065565228861,-0.0412280113229588,-0.10336335673343,0.922908077691744,1,0.62737656,1,0.0007788776228048189,0.0007788776228048189,0.9690660420535477
2025-09-04,24734.30078125,0.0951202586522024,0.0007788776228048,0.0095261964623269,-0.0126244729212384,0.0034381965315353,0.0107505026431736,0.0110307828926347,1.005313020099856,0.0060879999307916,0.0047621594586769,0.0061953892553226,0.0056302251829194,53.35143390419708,0.0001460846179617,0.0047397991437079,0.000632793004843,-0.0073192974814618,-0.1091953932990362,0.9194915613894076,1,0.6068848,1,0.00027084730671167456,0.00027084730671167456,0.9693285109810637
2025-09-05,24741.0,-0.0138968729282021,0.0002708473067116,0.0128608639938745,-0.0136642248467633,0.0067876385214102,0.0034182825248528,0.0085595575975394,0.6740671821360946,0.0060732254724642,0.0040909041778561,0.0061484916911641,0.0055047348949212,53.20813646331441,0.0007230926985335,0.008552731298822,-0.0004522453918218,-0.0064516724458451,-0.0825532142152177,0.9181500544965254,1,0.62529874,1,0.0012994782193525012,0.0012994782193525012,0.970588132268481
2025-09-08,24773.150390625,0.1501268886333439,0.0012994782193525,0.0060141849326769,-0.0038982239827239,0.0071962480790273,0.0024897784800533,0.0054117505579274,0.7313517314717914,-0.0011820631463503,0.002682798937359,0.006151087087262,0.0052139460112543,46.531263338976686,0.0013369353566743,0.0034155713568257,-3.7457137321839085e-05,0.0055659017720737,-0.0398582649057226,0.9266145389130284,1,0.5765606,1,0.003852930178235292,0.003852930178235292,0.9743277405739352
2025-09-09,24868.599609375,0.4902457635394457,0.0038529301782352,0.0117577179690824,-0.0039711383935276,0.0207401629467989,0.0036712819046389,0.00313535831587,0.789959266093372,-0.0089824449777164,0.0022376522613714,0.0057339807004431,0.005220224819807,46.23473416667794,0.0005389333186081,0.0103445996626974,0.0033139968596271,-0.0138376909680005,-0.0622807071846645,0.91905597885306,1,0.6491256,1,0.0042020862308871365,0.0042020862308871365,0.9784219497569724
2025-09-10,24973.099609375,0.6225500651716197,0.0042020862308871,0.0104409588476657,0.0105636246232978,0.0157839343745,0.0049218851301485,0.004842391795998,0.8493980096040057,-0.0053429755268343,0.0018138644827298,0.0054723604937088,0.0052291475240553,47.45653565424514,0.0059004323121836,0.0086641472006987,-0.0016983460812964,-0.0140317702916967,-0.0356816406618096,0.9127516789927124,1,0.64422685,1,0.0012974116602184615,0.0012974116602184615,0.9796913658032008
2025-09-11,25005.5,0.0441629788396924,0.0012974116602184,0.0109644991038349,0.020595145538736,0.0211578036504582,-0.0011051735590178,0.0038953410105144,0.7832333658808733,-0.0101933045466233,0.0017341810368161,0.0053566214947338,0.0052311395384156,47.428953535394285,0.0024497866088455,0.0109874694031018,-0.001152374948627,-0.017077827877348,-0.0451613555359255,0.9044874892921624,1,0.63869107,1,0.004339045410009845,0.004339045410009845,0.9839422911272154
2025-09-12,25114.0,0.6268750357198126,0.0043390454100098,0.0150761893213693,0.028130946135652,0.0200919357527071,0.0027573621303313,0.0040497736179979,0.7884853883910609,-0.0050157464313378,0.0015574724502131,0.0053171652215363,0.0052547436773672,58.60863282910115,0.0025553363250743,0.0128385062791784,0.0017837090849355,-0.023166001840886,-0.0612244771577744,0.8913943407888205,0,0.6775144,1,-0.0017838966811339896,-0.0017838966811339896,0.9821870397396462
2025-09-15,25069.19921875,-0.5008662051618102,-0.0017838966811339,0.0119503907842515,0.0180364475771226,0.0177781287877958,0.0001951258511188,0.0035809858276361,0.6574351518590072,-0.0058277380035443,0.0026344814540612,0.0053527393370935,0.0052540967942419,53.71948407517012,0.0014331651769012,0.0129358414157711,-0.0032170618580352,0.0276679581163572,-0.0405904546000006,0.9240337350603658,1,0.6078388,1,0.006777256391098607,0.006777256391098607,0.9888435731319759
2025-09-16,25239.099609375,1.1834326948350316,0.0067772563910986,0.0148983057276907,0.0268311937737366,0.0145576689263828,0.0001755297640982,0.0076165835804884,0.8703848036105895,0.0003406368013079,0.0032818066300065,0.0051124759927951,0.0053366495443545,70.62078852092773,0.0047323768849691,0.0171812427148818,0.0020448795061294,-0.012499919762975,-0.0392889746591149,0.9209523842580096,1,0.64507765,1,0.003611475529465391,0.003611475529465391,0.9924147574988111
2025-09-17,25330.25,0.5708477063752709,0.0036114755294653,0.0143014041593347,0.024891683379292,0.0139948161440264,0.0014857899283408,0.002815011136329,0.9718633102625694,0.0003065880153083,0.0032366677320198,0.0050943129797835,0.0053633433651116,85.81095782635558,0.006268617473023,0.0175535569394529,-0.0026571419435577,-0.0019474641550334,-0.0275142279793749,0.9255496910741048,1,0.64200526,1,0.0036853015416349333,0.0036853015416349333,0.9960721051345628
2025-09-18,25423.599609375,0.5740448495432459,0.0036853015416349,0.0167203059077003,0.0278681347906761,0.0148918413564071,0.0043742474413004,0.0047058979559608,0.9864463289120788,0.0018284645512931,0.0031261071661945,0.0051172775230657,0.0053785406847823,92.33368836928192,0.0042194000753892,0.0193498329238896,-0.0005340985337543,-0.0351219177246093,-0.0453667305916913,0.9007696505762284,0,0.6620901,1,-0.0037976065391384095,-0.0037976065391384095,0.9922894151946504
2025-09-19,25327.05078125,-0.8244506706967849,-0.0037976065391384,0.0084833471868279,0.0236874330564649,0.0096995377983755,-0.0005270847099109,0.0056334542558169,1.3411602940398706,-0.0012161906115475,0.0043457359923299,0.0052140164498001,0.0053989506550127,82.63290164553209,-0.004819844798488,0.0118511050495322,0.0010222382593496,0.0080889707713778,-0.0148220968603288,0.9138824222273196,0,0.5784481,1,-0.004923635718664832,-0.004923635718664832,0.987403743586745
2025-09-22,25202.349609375,-1.1345655744068013,-0.0049236357186648,0.0053113140736227,0.0173251771366318,0.0133594157328889,-0.0035121014540252,0.0071825403666503,0.8903270946300477,-0.0080481016592661,0.00513263783939,0.0049395188778021,0.005402180843611,76.96233958545865,-0.003139292603342,0.0072310798510315,-0.0017843431153228,0.0591775463175305,0.0153846929764636,0.9731822317177352,0,0.46181697,-1,-0.0013034343973540308,0.0013034343973540308,0.9886907595902122
2025-09-23,25169.5,-0.3510445800745012,-0.001303434397354,-0.0027576106300221,0.0120996113714246,0.0080804237466332,0.0002638797861341,0.0070660741624784,1.0311552247036082,-0.0108380343766553,0.0040479101600756,0.0048962405486614,0.0052804120019855,71.59416577476615,0.0040698384274144,0.0065668937041545,-0.0053732728247685,0.0066287587161628,0.0350535190487846,0.9847607667378404,0,0.58512604,1,-0.00447365300760838,-0.00447365300760838,0.9842677001999769
2025-09-24,25056.900390625,-1.183522057269825,-0.0044736530076083,-0.0107914295901145,0.003355641973195,0.013954714338668,-0.0024136355509644,0.0048906458486908,0.9227690623171134,-0.0247461439287826,0.003557745646473,0.0043725435595129,0.00530520864862,64.07994585180842,-0.0069942667729543,-0.0066999219007642,0.0025206137653459,-0.0103480390868303,0.0263415080745046,0.9821679018611458,0,0.4917906,-1,-0.006626948212322681,0.006626948212322681,0.9907903912762641
