date,adj close,close,high,low,open,volume,ret_1d,ret_5d,ret_overnight,high_low_range,close_vs_ma5,ma5_smooth_signal,momentum_5_20,vol_20d,vol_50d,rsi_14,volume_normalized,dow,ret_zscore,vix_level,vix_change,ema50,target
2022-04-13,17475.650390625,17475.650390625,17663.650390625,17457.400390625,17599.900390625,245100,-0.0031174816283502382,-0.018643672394578426,0.003970246160832683,0.011814473826856872,-0.008246415878391235,-0.003787727365808882,-0.06741342517769078,0.010125655822609153,0.014505683405936502,52.1922896138488,0.8140693503387804,2,-0.5454653341082957,17.790000915527344,-0.020374390693483013,17301.374607032634,0
2022-04-18,17173.650390625,17173.650390625,17237.75,17067.849609375,17183.44921875,376100,-0.017281188010147552,-0.026412259382491143,-0.01672047479456069,0.009954411042600083,-0.02020390978900752,-0.005331994863835569,-0.03809394994045667,0.010294755185970925,0.014582885330208677,45.4510948157408,1.2255405119181453,0,-1.735202723411056,19.34000015258789,0.08712755240544623,17296.055138429732,0
2022-04-19,16958.650390625,16958.650390625,17275.650390625,16824.69921875,17258.94921875,401400,-0.012519178806467801,-0.0464284180690383,0.0049668431687397195,0.026802926222445934,-0.02326776563337251,-0.009615884799899513,-0.02743151716439174,0.00981312112015509,0.014577770139788603,41.35581730747797,1.3180534576738687,1,-1.1808279941013116,19.770000457763672,0.022233728117020846,17282.03697563494,1
2022-04-20,17136.55078125,17136.55078125,17186.900390625,16978.94921875,17045.25,286100,0.010490244596548015,-0.03046110236791255,0.005106515399531651,0.012247587833371792,-0.0068623608441948205,-0.006349543449490944,-0.031568218570386386,0.009893776924207152,0.014568651025852876,45.714413607920896,0.9393571264405556,2,1.0482542493328062,18.670000076293945,-0.05563987637834156,17276.00651641103,1
2022-04-21,17392.599609375,17392.599609375,17414.69921875,17215.5,17234.599609375,285200,0.014941678252146096,-0.007855037605645765,0.005721619792489418,0.011570922642386221,0.009588162004449933,-0.0016071048793048907,-0.012307673069536507,0.01012228956629764,0.014725138468871543,51.32210461254951,0.9446367355050262,3,1.4465358766332557,17.850000381469727,-0.043920711916086486,17280.82856951595,0
2022-04-22,17171.94921875,17171.94921875,17315.30078125,17149.19921875,17242.75,262700,-0.012686452605167986,-0.017378533278390784,-0.008615710862120216,0.00968567455431934,0.00030693999078574126,-0.003492303378401217,-0.013104923979488037,0.010496860151006197,0.014627813771066782,46.83244925380599,0.8743696849672985,4,-1.1913488229057667,18.350000381469727,0.028011203883169467,17276.335167215937,0
2022-04-25,16953.94921875,16953.94921875,17054.30078125,16888.69921875,17009.05078125,275700,-0.012695122564301942,-0.012792922114854166,-0.009486310227503566,0.009805465794319287,-0.009857687878240583,-0.0025588378940125723,0.002814386895030996,0.010866444835653206,0.014730115205162259,42.84457998426254,0.9198738801861769,0,-1.0996987243732337,21.26000022888184,0.15858309465490272,17263.05771288823,1
2022-04-26,17200.80078125,17200.80078125,17223.849609375,17064.44921875,17121.30078125,261100,0.014560121616207233,0.014278871552117378,0.009870948670467864,0.00934108031156697,0.0017256168047846368,0.002856566189984687,0.011492141461171279,0.011350819148825745,0.014786992737063973,48.22120839650565,0.8676868883239452,1,1.2633532337879714,19.190000534057617,-0.0973659300347568,17260.498702682125,0
2022-04-27,17038.400390625,17038.400390625,17110.69921875,16958.44921875,17073.349609375,265100,-0.009441443610115341,-0.005727546451902765,-0.007409606883763815,0.008977825627573644,-0.006596460385230578,-0.001141230479594726,0.00493321358612997,0.011508572230916912,0.014792169022357827,45.208165214308174,0.8792411528639182,2,-0.7781464459861301,20.61000061035156,0.07399687528792853,17251.386775434104,1
2022-04-28,17245.05078125,17245.05078125,17322.5,17071.05078125,17189.5,312900,0.012128508890934642,-0.0084834257925116,0.008868180457722967,0.01472956890422817,0.0071849367489530205,-0.0017319563426410082,-0.0038514715763487972,0.011766894009198375,0.014786021999664636,49.52969068784276,1.024557956777996,3,1.0432221939011277,19.3799991607666,-0.05967983567002799,17251.12730133117,0
2022-04-29,17102.55078125,17102.55078125,17377.650390625,17053.25,17329.25,336200,-0.008263240381694681,-0.004041383806575927,0.004882514978822049,0.019022789827452244,-0.0003273065320999574,-0.0008048504858618146,0.0185722614865248,0.01164347643977257,0.01415014543165881,46.789189032589086,1.1321390086206897,4,-0.6159697217063483,19.420000076293945,0.002064030818346163,17245.05328654348,0
2022-05-02,17069.099609375,17069.099609375,17092.25,16917.25,16924.44921875,278200,-0.0019559171203674675,0.006791950898239696,-0.010413742650321944,0.010344470880314472,-0.0036238518115109517,0.0013465873260408172,0.029446176731704243,0.01164362515326704,0.01349644215369635,46.14374520891647,0.9372841669053114,0,-0.07504026191907619,20.280000686645508,0.04428427430344706,17237.872017369584,0
2022-05-04,16677.599609375,16677.599609375,17132.849609375,16623.94921875,17096.599609375,310600,-0.022936183451936376,-0.03041725664570938,0.0016110984544782873,0.03061248467067115,-0.020493924202846604,-0.006130389813738567,0.02576974783188446,0.01221786994772576,0.013878151911250244,39.30916475199585,1.043139493879196,2,-1.6465166233256983,21.8799991607666,0.07889538559901044,17215.04186734435,1
2022-05-05,16682.650390625,16682.650390625,16945.69921875,16651.849609375,16854.75,265800,0.00030284821366977077,-0.020879307437554062,0.01062205561796904,0.017646664861155275,-0.016085730849004845,-0.00426620147182345,0.05504821703655116,0.010838725643380523,0.013878905411236674,39.43379998293341,0.9047894611430711,3,0.3870343673437444,20.290000915527344,-0.07266902679275744,17193.381015754145,0
2022-05-06,16411.25,16411.25,16484.19921875,16340.900390625,16415.55078125,300500,-0.0162684216398562,-0.04835014937483195,-0.016010622000752324,0.008769334901962472,-0.02247831278483599,-0.00999602295470478,0.03775086508114667,0.011190082397780559,0.014054523152421583,35.2453259114171,1.0199579118864979,4,-1.0598563178850475,21.25,0.04731390050051676,17161.605992008626,0
2022-05-09,16301.849609375,16301.849609375,16403.69921875,16142.099609375,16227.7001953125,288400,-0.006666182687180999,-0.0468176462164247,-0.011184389043339172,0.016206046035242425,-0.019643409440321048,-0.009757954718561829,0.03774155997973594,0.011165702506668162,0.01407109161075275,33.69184786346642,0.9856459330143541,0,-0.20797662062198213,22.030000686645508,0.03670591466567097,17126.726541833763,0
2022-05-10,16240.0498046875,16240.0498046875,16404.55078125,16197.2998046875,16248.900390625,283100,-0.003790968888092272,-0.04857021305518394,-0.003248049762374788,0.012795402879591173,-0.013523319393304327,-0.010171236081220308,0.03076859743482596,0.011102101817678185,0.014053629040772493,32.8120362590719,0.9718002849149546,1,0.02484760039997865,22.299999237060547,0.012255948343147915,17090.80357477287,0
2022-05-11,16167.099609375,16167.099609375,16318.75,15992.599609375,16270.0498046875,284300,-0.0044919933245182175,-0.030609920609500185,0.0018472849751569637,0.020393832059286212,-0.011826003407175082,-0.006286926532117443,0.06032677572869305,0.010717619593960847,0.014061973443740125,31.757796816595643,0.9742640759398239,2,0.019568350671334618,22.799999237060547,0.022421525430774247,17053.42901055339,0
2022-05-12,15808.0,15808.0,16041.9501953125,15735.75,16021.099609375,314900,-0.022211752141785834,-0.05242874304412204,-0.009030685993629762,0.01945888790254675,-0.02333238450384178,-0.010820127441013704,0.0531981074573491,0.011425632992385304,0.01264894486485984,27.13587072536687,1.067566193172187,3,-1.4668128032850576,24.270000457763672,0.06447373990757388,17003.099635297924,0
2022-05-13,15782.150390625,15782.150390625,16083.599609375,15740.849609375,15977.0,369100,-0.0016352232651188903,-0.03833343647650245,0.01069078947368421,0.02177455528168337,-0.01729031342260219,-0.007959256191485301,0.06138820620602248,0.011440479505298628,0.01210224488601744,26.8331321689014,1.2298209079550186,4,0.3105793237808456,23.489999771118164,-0.03213847020740357,16953.818438696657,1
2022-05-16,15842.2998046875,15842.2998046875,15977.9501953125,15739.650390625,15845.099609375,217600,0.0038112305721171857,-0.028190040743795053,0.0039886338168082245,0.015140095159257056,-0.00786703075930439,-0.005823665258702489,0.06527432535577671,0.011611907320798259,0.01205085910230315,28.823006784089117,0.7283682008368201,0,0.7466967668781064,24.530000686645508,0.04427419862328241,16909.005607019884,1
2022-05-17,16259.2998046875,16259.2998046875,16284.25,15900.7998046875,15912.599609375,295700,0.026321935902047233,0.0011853411923923307,0.004437474707220181,0.024115151440335738,0.018002380714156014,0.00024302027151772536,0.05442682248146291,0.01310846347517398,0.012554743154685907,40.83615822796282,1.0032911478302176,1,2.210049893929223,22.739999771118164,-0.07297190645827611,16882.840383018287,0
2022-05-18,16240.2998046875,16240.2998046875,16399.80078125,16211.2001953125,16318.150390625,290400,-0.0011685620062508173,0.004527725880407951,0.0036195030932718013,0.011633968100155486,0.015881604711149935,0.000900410179919291,0.04688667363810306,0.012903396199550419,0.012524483505147932,40.500743185128854,1.004218825644927,2,0.07084682368793913,22.299999237060547,-0.019349188148034102,16856.99103575602,0
2022-05-19,15809.400390625,15809.400390625,15984.75,15775.2001953125,15917.400390625,313900,-0.026532725334179386,8.85874636260553e-05,-0.01988260179589174,0.013283495746048686,-0.011089828351228629,1.7245871589025012e-05,0.07753418357956698,0.013662204114271197,0.012905706096750506,33.733574441135204,1.0802904635716006,3,-1.6568469614833115,24.559999465942383,0.1013453052108595,16814.889262719724,1
2022-05-20,16266.150390625,16266.150390625,16283.0498046875,16003.849609375,16043.7998046875,252400,0.028891038794289337,0.03066755720991665,0.01482658470725425,0.017445814733784145,0.011357009648954678,0.006122939365708243,0.09543356367526523,0.014935677319146221,0.013099230294054002,44.34832082619905,0.8735679922472571,4,2.149075403808515,23.100000381469727,-0.05944621808714823,16792.85736341541,0
2022-05-23,16214.7001953125,16214.7001953125,16414.69921875,16185.75,16290.9501953125,293800,-0.0031630222318707046,0.02350671273843785,0.0015246265460445623,0.01414511028219267,0.003510965654321573,0.004578838651825465,0.07925163786273781,0.014770363196101102,0.013045038275713816,43.50298688189748,1.0114119489818751,0,-0.02724476084035814,23.399999618530277,0.01298697974486629,16769.66598716634,0
2022-05-24,16125.150390625,16125.150390625,16262.7998046875,16078.599609375,16225.5498046875,249800,-0.005522754266735541,-0.008250626759697566,0.000669121799620847,0.011456233738484154,-0.00037132178277363495,-0.0016546641312712624,0.040634669369914556,0.014602525848303757,0.012735734011968636,42.00231196831641,0.8637919706767178,1,-0.2135457152449016,25.63999938964844,0.09572648750576573,16743.835969886863,0
2022-05-25,16025.7998046875,16025.7998046875,16223.349609375,16006.9501953125,16196.349609375,243300,-0.006161219184365629,-0.013207884249654578,0.0044154142457731435,0.0135190908587865,-0.00388112240853331,-0.0026604403035485028,0.05510294566492291,0.014059964058718455,0.012564677334838901,40.3397008046835,0.8439125910509886,2,-0.1935077691345613,25.280000686645508,-0.014040511371785525,16715.084249302443,1
2022-05-26,16170.150390625,16170.150390625,16204.4501953125,15903.7001953125,16105.0,314300,0.009007387318995308,0.022818702233256438,0.004942043222662383,0.01891069350569397,0.000603955480557604,0.004502115393884802,0.07377712439110962,0.014253217379246348,0.012633056128791504,43.81936203380889,1.0809602421240887,3,0.8078381391912458,22.71999931335449,-0.10126587435748657,16693.28193843586,1
2022-05-27,16352.4501953125,16352.4501953125,16370.599609375,16221.9501953125,16296.599609375,274100,0.011273847198922216,0.005305484248887771,0.007819916061096853,0.00916347370524253,0.010805030266425705,0.0010673964385333073,0.057065296223926754,0.014208635196728766,0.012564355427200595,47.9483038132356,0.9490340004154837,4,0.9727998681199377,21.479999542236328,-0.05457745636415168,16679.656379275966,1
2022-05-30,16661.400390625,16661.400390625,16695.5,16506.150390625,16527.900390625,251400,0.018893205092962884,0.027549087552148244,0.010729290914629635,0.011471457904718044,0.02424604370982791,0.005463403832173663,0.053343508294850905,0.014910930959045176,0.012738169940107987,54.104458762606825,0.8834071262913767,0,1.3463582033649721,19.979999542236328,-0.06983240372284627,16678.92710821049,0
2022-05-31,16584.55078125,16584.55078125,16690.75,16521.900390625,16578.44921875,651600,-0.004612433983534836,0.02848968099498106,-0.004978643447142341,0.010219745028290457,0.013795602290309478,0.005514547155153786,0.05687716710812485,0.014928956397412775,0.012467433832601993,52.44296109813364,2.148722176422094,1,-0.21946111494691864,20.479999542236328,0.025025025598375716,16675.159816681662,0
2022-06-01,16522.75,16522.75,16649.19921875,16438.849609375,16594.400390625,249600,-0.0037264067061659745,0.03100938495232808,0.0005939026932303572,0.01279588379803892,0.003918375761468379,0.005992929225123758,0.04029427084729553,0.01404365650160462,0.012179964624859672,51.084361042180035,0.8314457028647568,2,-0.23831229872743429,20.850000381469727,0.01806644763200982,16669.08022658093,1
2022-06-02,16628.0,16628.0,16646.400390625,16443.05078125,16481.650390625,236000,0.006370004993115463,0.028314492958608994,-0.0024874557428394184,0.012366902716549378,0.0047232947571651685,0.00554205092221318,0.03159037474869386,0.014125941529966737,0.012152572312582807,53.30309554743148,0.7900639416156138,3,0.4549346196875006,20.31999969482422,-0.025419696736146857,16667.442650284098,0
2022-06-03,16584.30078125,16584.30078125,16793.849609375,16567.900390625,16761.650390625,245500,-0.002628050201467391,0.014178339219401037,0.008037670833834496,0.013637770231758158,-0.0007170080557548115,0.0027886767613363003,0.0036336956821934052,0.01361932002164268,0.012029698934521368,52.243533482698496,0.8295039870252737,4,-0.237393247357236,19.979999542236328,-0.016732291225107332,16664.13051922648,0
2022-06-06,16569.55078125,16569.55078125,16610.94921875,16444.55078125,16530.69921875,233600,-0.0008893953501298846,-0.005512718452326593,-0.003232066470996549,0.01011875846981036,-0.0004994433689985038,-0.0011076693625678526,-0.02193423983116738,0.01351903841007363,0.012020954446871054,51.86874799509329,0.7966714412386604,0,-0.13217755227852085,20.200000762939453,0.011011072359539131,16660.365076527945,0
2022-06-07,16416.349609375,16416.349609375,16487.25,16347.099609375,16469.599609375,233800,-0.009245946006475991,-0.010142039666528824,-0.006032219774364922,0.008573410205723851,-0.0077272216523706,-0.002030244200287246,-0.02099790567727311,0.013672519870868934,0.012080665580492339,48.01583288792653,0.8041134288318343,1,-0.7205757311211264,20.43000030517578,0.011386115522248108,16650.656037731416,0
2022-06-08,16356.25,16356.25,16514.30078125,16293.349609375,16474.94921875,243500,-0.0036609606157923524,-0.010077015024738567,0.0035695882927307488,0.013560819424623855,-0.009365953754149899,-0.0020284655719674982,-0.02177672586930568,0.013657589476265625,0.012078747647601551,46.55485742757381,0.8433922726564259,2,-0.31641761902410104,19.84000015258789,-0.028879106401110466,16638.9487351632,1
2022-06-09,16478.099609375,16478.099609375,16492.80078125,16243.849609375,16263.849609375,205000,0.00744972774168895,-0.009014938093877767,-0.005649240542606037,0.015325872737169392,-0.00017053347469005926,-0.0018329432556363136,-0.05140484253308575,0.012597390572181854,0.012116890726375536,49.88428492138389,0.7238189393404421,3,0.418779295895499,19.13999938964844,-0.03528229624777213,16632.555952008344,0
2022-06-10,16201.7998046875,16201.7998046875,16324.7001953125,16172.599609375,16283.9501953125,189700,-0.016767698414100085,-0.02306403999829465,-0.011782269719503408,0.00940483222309725,-0.012350956647173532,-0.004642537496798204,-0.04965416895257091,0.013278794107928617,0.012283558679656394,43.29760820909494,0.6917046490428441,4,-1.3637153310038086,19.57999992370605,0.022988534382899495,16615.445031197105,0
2022-06-13,15774.400390625,15774.400390625,15886.150390625,15684.0,15877.5498046875,225500,-0.026379749115209128,-0.04798865105774541,-0.0200132086502012,0.012888956301007396,-0.028991596108244477,-0.009815580987427717,-0.04370269416388528,0.014660986321727494,0.012684733722402631,35.49105190888734,0.8210599137067851,0,-1.790057027269869,22.3700008392334,0.14249238643506912,16582.053165645157,0
2022-06-14,15732.099609375,15732.099609375,15858.0,15659.4501953125,15674.25,225400,-0.00268160945598539,-0.04168100803660035,-0.006348919017202145,0.012679232170420255,-0.023368381607507444,-0.008675448613649536,-0.009256475513956919,0.013303575726795197,0.012685004417734838,34.82186601246541,0.831335521705455,1,-0.08417363868675383,21.88999938964844,-0.021457372891247828,16548.324022256842,0
2022-06-15,15692.150390625,15692.150390625,15783.650390625,15678.900390625,15729.25,183000,-0.0025393443813560568,-0.04060219239587315,-0.00018113344345352823,0.006680953216759635,-0.017749419024621547,-0.008442606211052096,-0.0068497727573954,0.013304518258128376,0.012527760461603846,34.16666422569027,0.688591210114389,2,-0.06830709837037964,22.149999618530277,0.011877580453692804,16514.363931877615,0
2022-06-16,15360.599609375,15360.599609375,15863.150390625,15335.099609375,15832.25,264700,-0.021128447854290244,-0.06781728636742879,0.008928005779163323,0.03443412789618791,-0.024860660982403075,-0.01424278983035532,-0.039429063527798514,0.01280125404287974,0.012327800538069545,29.248014745656292,1.0053171287504747,3,-1.5435181895780228,22.8700008392334,0.03250569901142497,16468.62047071114,0
2022-06-17,15293.5,15293.5,15400.400390625,15183.400390625,15272.650390625,342600,-0.00436829362663993,-0.05606166078071839,-0.005725637083615027,0.014291923707286727,-0.017793205763444404,-0.01182635870715806,0.003734318431768635,0.010694114363964356,0.012325220345292124,28.358245734911122,1.2792651506665174,4,-0.12622723953334034,22.76000022888184,-0.004809821001967474,16422.05039230179,1
2022-06-20,15350.150390625,15350.150390625,15382.5,15191.099609375,15334.5,260000,0.0037042135956451006,-0.026894841610089926,0.0026808774969758393,0.012599508629834775,-0.008753211632344726,-0.005548108673619417,0.026424047686267937,0.010800891641045236,0.012340249911813601,30.286504621925133,0.9770028558545018,0,0.5936799453251124,22.40999984741211,-0.01537787249341016,16379.588540322082,1
2022-06-21,15638.7998046875,15638.7998046875,15707.25,15419.849609375,15455.9501953125,262800,0.018804337854487096,-0.005930537372894618,0.006892427891267861,0.01863833940703712,0.011104889183141394,-0.0012156207244000145,0.024230457976349373,0.011778974932164319,0.012673377095158637,39.257565048655565,0.9851182666716647,1,1.7255200691336037,21.13999938964844,-0.056671149772913876,16350.254881314133,0
2022-06-22,15413.2998046875,15413.2998046875,15565.400390625,15385.9501953125,15545.650390625,220900,-0.014419265085317434,-0.017770068409750595,-0.0059563019685551465,0.011663250760240437,0.00013171418207518306,-0.003566137931555551,0.020449552917407465,0.012095809761834194,0.012693090515265645,35.42254822808776,0.8315452663278751,2,-1.039870864763208,21.299999237060547,0.00756858335059607,16313.167626547443,1
2022-06-23,15556.650390625,15556.650390625,15628.4501953125,15367.5,15451.5498046875,259200,0.009300447519609234,0.012763224498758774,0.002481623045336949,0.01698065367252318,0.0068716513637862775,0.002543917055196361,0.05070350242936417,0.01210976890149037,0.012798102753916235,39.47061602762941,0.985944959014055,3,0.9244581634641283,20.8799991607666,-0.01971831414731573,16283.233584569301,1
2022-06-24,15699.25,15699.25,15749.25,15619.4501953125,15657.400390625,219600,0.009166472588529428,0.026530879131657192,0.0064763298955870085,0.008310139157552023,0.010792165473415398,0.005216418570986436,0.06647597527998506,0.01199907105239192,0.01287621992178254,43.279604605942524,0.8440634969443056,4,0.9307207598311877,20.549999237060547,-0.015804594682461648,16260.134535660765,1
2022-06-27,15832.0498046875,15832.0498046875,15927.4501953125,15815.5,15926.2001953125,210900,0.008458990377725017,0.031393791057370724,0.01445611703186458,0.007078511290348076,0.013056034918073518,0.006139139309998885,0.08117055450422705,0.01125995947265286,0.012962695179247984,46.64679528920299,0.8169827035193399,0,0.9767415873471145,21.01000022888184,0.022384477318700524,16243.207684596651,1
2022-06-28,15850.2001953125,15850.2001953125,15892.099609375,15710.150390625,15757.4501953125,251900,0.0011464333961117568,0.013517686348388125,-0.004711936249272839,0.011581634435439766,0.011480971686007377,0.002670537210695395,0.05779688303110653,0.011278012419444382,0.012775509174697967,47.10894629643015,1.0576923076923077,1,0.2982524359907111,21.450000762939453,0.020942433568028163,16227.672870844044,0
2022-06-29,15799.099609375,15799.099609375,15861.599609375,15687.7998046875,15701.7001953125,444900,-0.0032239710103227903,0.02503031859343774,-0.00936896683765023,0.011078660287057512,0.0032798713045603745,0.004868074849951727,0.0688275309597206,0.011275119362960996,0.012679309041676535,45.903375815025704,1.7944943027125138,2,-0.09332401042719486,21.899999618530277,0.02097896688042611,16210.737501746515,0
2022-06-30,15780.25,15780.25,15890.0,15728.849609375,15774.5,306000,-0.001193081241402827,0.014373248981011333,-0.001557026032065959,0.010245529369735227,-0.0007547994945576644,0.0028305361052640616,0.06535653019342413,0.01109744798352467,0.012563594426856093,45.44141807375624,1.2170627423684997,3,0.12327581675226477,21.84000015258789,-0.002739701688926899,16193.731591993508,0
2022-07-01,15752.0498046875,15752.0498046875,15793.9501953125,15511.0498046875,15703.7001953125,364100,-0.0017870563085186086,0.003363205547239456,-0.004850988082413143,0.01823863595225556,-0.0032070457763200434,0.0006691884436241735,0.05354626647576721,0.011098988027005739,0.012336479932813628,44.71638346040404,1.4147772532105458,4,0.06568728055405991,21.25,-0.02701465881253573,16176.288491274556,1
