accuracy,balanced_accuracy,precision,recall,f1,auc,fold
0.5079365079365079,0.5587583148558759,0.7272727272727273,0.3902439024390244,0.5079365079365079,0.48558758314855877,1
0.4603174603174603,0.46411483253588515,0.6666666666666666,0.45454545454545453,0.5405405405405406,0.45334928229665084,2
0.5079365079365079,0.5016304347826087,0.6363636363636364,0.525,0.5753424657534246,0.5086956521739131,3
0.5396825396825397,0.541019955654102,0.6875,0.5365853658536586,0.6027397260273972,0.5587583148558758,4
0.5238095238095238,0.5241935483870968,0.5151515151515151,0.5483870967741935,0.53125,0.5131048387096774,5
0.6507936507936508,0.648580121703854,0.6764705882352942,0.6764705882352942,0.6764705882352942,0.552738336713996,6
0.5873015873015873,0.5571725571725572,0.627906976744186,0.7297297297297297,0.675,0.5706860706860707,7
0.5714285714285714,0.5443458980044346,0.6842105263157895,0.6341463414634146,0.6582278481012658,0.5443458980044347,8
0.47619047619047616,0.46064301552106435,0.6176470588235294,0.5121951219512195,0.56,0.4955654101995566,9
0.42857142857142855,0.4168421052631579,0.5294117647058824,0.47368421052631576,0.5,0.37157894736842106,10
0.3968253968253968,0.4064449064449065,0.48148148148148145,0.35135135135135137,0.40625,0.43035343035343043,11
0.4444444444444444,0.4464285714285714,0.5,0.42857142857142855,0.46153846153846156,0.4540816326530612,12
0.4603174603174603,0.46049896049896055,0.5483870967741935,0.4594594594594595,0.5,0.4480249480249481,13
0.4603174603174603,0.45478170478170477,0.5454545454545454,0.4864864864864865,0.5142857142857142,0.47920997920997915,14
0.47619047619047616,0.47619047619047616,0.6451612903225806,0.47619047619047616,0.547945205479452,0.45351473922902497,15
0.5396825396825397,0.5166320166320166,0.6,0.6486486486486487,0.6233766233766234,0.47713097713097713,16
0.5238095238095238,0.5249999999999999,0.5806451612903226,0.5142857142857142,0.5454545454545454,0.49693877551020404,17
0.42857142857142855,0.4249492900608519,0.3793103448275862,0.3793103448275862,0.3793103448275862,0.4472616632860041,18
0.4444444444444444,0.4298336798336798,0.3333333333333333,0.34615384615384615,0.33962264150943394,0.46049896049896044,19
0.49206349206349204,0.481237322515213,0.43478260869565216,0.3448275862068966,0.38461538461538464,0.497971602434077,20
0.49206349206349204,0.40964523281596454,0.1875,0.13636363636363635,0.15789473684210525,0.4467849223946785,21
0.5714285714285714,0.5322245322245323,0.47058823529411764,0.3076923076923077,0.37209302325581395,0.4698544698544699,22
0.5873015873015873,0.5678571428571428,0.55,0.39285714285714285,0.4583333333333333,0.5346938775510205,23
0.5238095238095238,0.5545738045738046,0.6666666666666666,0.3783783783783784,0.4827586206896552,0.5644490644490645,24
